img_id;marker_type;intensity;folder_name;pose;rvec;tvec;n_valid;corners;ids;rvec_est;tvec_est
1p_2;210.0;110.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,72.62,90.74000000000001;1;2015.1488,1906.6882,2030.1829,1834.3374,2104.9253,1803.6464,2088.1418,1875.1449;5.0;;
1p_2;210.0;110.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,72.62,90.74000000000001;1;2006.2708,1904.0049,2020.19,1831.522,2104.4136,1808.2771,2087.896,1879.8887;5.0;;
1p_2;210.0;110.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,72.62,90.74000000000001;1;1997.5137,1900.3195,2011.3999,1828.5931,2102.4624,1813.2727,2085.8423,1884.9354;5.0;;
1p_2;210.0;110.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,72.62,90.74000000000001;1;1990.9124,1896.1311,2003.7751,1824.407,2099.3933,1817.449,2082.7568,1889.6094;5.0;;
1p_2;210.0;110.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,72.62,90.74000000000001;1;1985.7035,1891.4497,1997.9138,1818.9744,2094.3784,1821.5433,2078.0164,1894.0562;5.0;;
1p_2;210.0;110.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,72.62,90.74000000000001;1;1981.945,1886.2938,1994.0447,1813.2833,2087.983,1824.5411,2071.5535,1898.0616;5.0;;
1p_2;210.0;110.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,72.62,90.74000000000001;1;1980.0127,1880.5803,1991.424,1808.261,2080.383,1827.5936,2064.7573,1901.4608;5.0;;
1p_2;210.0;110.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,72.62,90.74000000000001;1;1979.8657,1875.316,1991.3296,1802.6204,2071.9084,1829.5016,2056.7605,1904.0177;5.0;;
1p_2;210.0;110.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,72.62,90.74000000000001;1;1981.5511,1869.7421,1992.4485,1796.8357,2062.4736,1830.6396,2047.4324,1905.9979;5.0;;
1p_2;210.0;110.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,72.62,90.74000000000001;1;1984.8007,1864.478,1996.1825,1791.9172,2052.8713,1831.3538,2038.237,1906.4404;5.0;;
1p_2;260.0;110.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,122.62,90.74000000000001;1;1966.6256,2138.6382,1984.0,2095.0,2030.0,2055.0,2015.0,2097.0;5.0;;
1p_2;260.0;110.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,122.62,90.74000000000001;1;1958.2341,2137.7554,1972.2773,2097.705,2031.3707,2060.2463,2014.6389,2103.2366;5.0;;
1p_2;260.0;110.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,122.62,90.74000000000001;0;;;;
1p_2;260.0;110.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,122.62,90.74000000000001;1;1931.8325,2125.6287,1943.3687,2085.5134,2023.7662,2080.5715,2008.8285,2120.9365;5.0;;
1p_2;260.0;110.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,122.62,90.74000000000001;1;1928.3619,2120.9978,1939.2972,2080.512,2018.6564,2084.1255,2004.196,2125.4119;5.0;;
1p_2;260.0;110.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,122.62,90.74000000000001;1;1925.8574,2115.6125,1936.1333,2074.6587,2012.9167,2087.5256,1998.5182,2128.9014;5.0;;
1p_2;260.0;110.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,122.62,90.74000000000001;1;1924.9608,2110.237,1935.6206,2068.867,2006.0573,2090.506,1992.1711,2131.9622;5.0;;
1p_2;260.0;110.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,122.62,90.74000000000001;1;1925.6456,2105.608,1935.816,2062.9224,1998.7833,2092.2441,1984.8486,2134.2903;5.0;;
1p_2;260.0;110.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,122.62,90.74000000000001;1;1927.4718,2100.27,1938.29,2057.2473,1990.6544,2093.004,1977.2996,2135.7122;5.0;;
1p_2;260.0;110.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,122.62,90.74000000000001;1;1930.882,2094.913,1941.3379,2051.8206,1982.88,2093.9097,1969.4884,2136.2532;5.0;;
1p_2;260.0;160.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,122.62,90.74000000000001;1;1642.5941,2172.8665,1642.4832,2132.8435,1675.6031,2082.7732,1673.0,2126.0;5.0;;
1p_2;260.0;160.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,122.62,90.74000000000001;1;1633.4103,2173.4216,1632.4893,2133.5833,1679.1292,2087.5608,1678.1252,2128.3772;5.0;;
1p_2;260.0;160.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,122.62,90.74000000000001;1;1623.8824,2172.4875,1622.2998,2132.8289,1681.8198,2092.0562,1680.4288,2133.1917;5.0;;
1p_2;260.0;160.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,122.62,90.74000000000001;1;1614.9219,2170.5425,1612.9344,2131.0662,1682.4763,2097.7917,1681.1946,2138.258;5.0;;
1p_2;260.0;160.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,122.62,90.74000000000001;1;1606.676,2167.808,1603.8748,2128.5642,1682.3013,2103.61,1681.0636,2142.6792;5.0;;
1p_2;260.0;160.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,122.62,90.74000000000001;0;;;;
1p_2;260.0;160.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,122.62,90.74000000000001;0;;;;
1p_2;260.0;160.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,122.62,90.74000000000001;1;1588.5,2154.9292,1584.3815,2115.5728,1672.1372,2118.77,1671.7084,2157.2363;5.0;;
1p_2;260.0;160.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,122.62,90.74000000000001;0;;;;
1p_2;260.0;160.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,122.62,90.74000000000001;1;1583.4846,2143.721,1578.7048,2104.396,1658.4619,2125.1516,1659.919,2164.1165;5.0;;
1p_2;260.0;160.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,122.62,90.74000000000001;0;;;;
1p_2;260.0;160.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,122.62,90.74000000000001;1;1584.4977,2132.953,1579.5356,2091.439,1642.146,2129.477,1644.8615,2167.727;5.0;;
1p_2;260.0;160.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,122.62,90.74000000000001;1;1587.3759,2127.6309,1582.599,2085.9,1633.2941,2129.369,1636.3326,2169.277;5.0;;
1p_2;260.0;160.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,122.62,90.74000000000001;1;1591.684,2123.299,1587.0,2080.0,1624.3926,2129.3599,1628.0,2169.0;5.0;;
1p_2;260.0;160.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,122.62,90.74000000000001;1;1597.9596,2120.588,1593.0,2076.0,1614.4718,2125.5085,1620.0,2168.0;5.0;;
1p_2;210.0;160.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,72.62,90.74000000000001;1;1641.2196,1949.2968,1640.3901,1874.1467,1680.6483,1823.2134,1679.5475,1896.5858;5.0;;
1p_2;210.0;160.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,72.62,90.74000000000001;1;1629.3105,1950.0266,1627.8329,1874.7296,1685.4242,1827.6775,1684.0333,1900.9648;5.0;;
1p_2;210.0;160.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,72.62,90.74000000000001;1;1617.5245,1949.5914,1615.5145,1873.9615,1688.4354,1832.7078,1687.1471,1905.9108;5.0;;
1p_2;210.0;160.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,72.62,90.74000000000001;1;1606.6517,1947.2301,1603.7949,1872.6792,1689.7157,1837.853,1688.5594,1911.0939;5.0;;
1p_2;210.0;160.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,72.62,90.74000000000001;1;1596.4249,1944.0891,1592.7579,1870.3116,1689.0822,1843.7708,1688.1333,1916.5399;5.0;;
1p_2;210.0;160.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,72.62,90.74000000000001;1;1587.3246,1939.8826,1582.7314,1866.0607,1686.793,1848.8497,1686.3047,1921.731;5.0;;
1p_2;210.0;160.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,72.62,90.74000000000001;1;1579.6771,1935.1288,1574.9691,1861.7551,1682.608,1854.5142,1682.6475,1927.2208;5.0;;
1p_2;210.0;160.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,72.62,90.74000000000001;1;1573.8025,1929.4862,1568.7683,1856.5375,1676.5703,1858.8514,1677.0614,1932.2032;5.0;;
1p_2;210.0;160.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,72.62,90.74000000000001;1;1570.088,1923.5533,1564.6082,1850.6736,1669.2124,1862.7383,1670.3793,1936.3848;5.0;;
1p_2;210.0;160.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,72.62,90.74000000000001;1;1568.312,1917.7167,1562.2708,1844.5242,1660.2336,1866.409,1662.0814,1939.9594;5.0;;
1p_2;210.0;160.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,72.62,90.74000000000001;1;1568.1431,1911.5887,1562.3452,1838.4167,1650.5266,1869.0074,1653.1318,1942.7554;5.0;;
1p_2;210.0;160.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,72.62,90.74000000000001;1;1569.633,1905.524,1564.1849,1832.2059,1640.07,1870.4159,1643.3284,1944.5377;5.0;;
1p_2;210.0;160.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,72.62,90.74000000000001;1;1573.576,1900.3925,1567.822,1826.5739,1629.1062,1870.716,1632.6736,1945.4319;5.0;;
1p_2;210.0;160.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,72.62,90.74000000000001;1;1579.1613,1895.3804,1573.8243,1821.2961,1618.1901,1869.9786,1622.7592,1945.3302;5.0;;
1p_2;210.0;160.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,72.62,90.74000000000001;1;1585.8728,1891.3431,1581.0,1817.0,1607.0,1868.0,1612.0,1945.0;5.0;;
1p_2;160.0;160.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,22.620000000000005,90.74000000000001;1;1639.2008,1548.7179,1638.6571,1425.1984,1684.624,1406.1011,1683.8667,1517.6642;5.0;;
1p_2;160.0;160.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,22.620000000000005,90.74000000000001;1;1625.3347,1549.3696,1624.3419,1425.551,1689.8046,1407.6743,1689.2222,1520.197;5.0;;
1p_2;160.0;160.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,22.620000000000005,90.74000000000001;1;1611.4363,1548.8972,1609.9021,1425.8414,1693.4403,1409.4822,1692.8619,1523.2312;5.0;;
1p_2;160.0;160.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,22.620000000000005,90.74000000000001;1;1598.2838,1547.6248,1596.2566,1425.5175,1694.8427,1411.7319,1694.6472,1525.7175;5.0;;
1p_2;160.0;160.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,22.620000000000005,90.74000000000001;1;1586.2866,1545.4929,1583.7643,1424.4877,1694.2277,1413.5269,1694.3235,1528.79;5.0;;
1p_2;160.0;160.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,22.620000000000005,90.74000000000001;1;1575.6332,1543.2642,1572.6215,1423.3746,1691.6489,1415.6195,1692.0037,1531.7811;5.0;;
1p_2;160.0;160.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,22.620000000000005,90.74000000000001;1;1567.1199,1540.4778,1563.5924,1421.8833,1686.7811,1417.4961,1687.7139,1535.1322;5.0;;
1p_2;160.0;160.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,22.620000000000005,90.74000000000001;1;1560.4626,1537.4624,1556.6399,1419.7999,1680.3759,1419.3862,1681.7375,1537.7689;5.0;;
1p_2;160.0;160.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,22.620000000000005,90.74000000000001;1;1556.1204,1533.937,1552.0376,1417.6858,1671.5631,1421.0734,1673.7173,1540.4225;5.0;;
1p_2;160.0;160.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,22.620000000000005,90.74000000000001;1;1554.362,1530.5826,1549.8142,1415.5347,1661.7733,1422.0809,1664.3033,1542.5208;5.0;;
1p_2;160.0;160.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,22.620000000000005,90.74000000000001;1;1554.4823,1527.2438,1550.1089,1413.0802,1650.0364,1423.3964,1653.3887,1544.2793;5.0;;
1p_2;160.0;160.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,22.620000000000005,90.74000000000001;1;1556.8955,1523.7902,1552.56,1410.654,1638.1132,1423.7599,1641.5673,1545.7124;5.0;;
1p_2;160.0;160.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,22.620000000000005,90.74000000000001;1;1561.4755,1520.881,1556.8851,1408.573,1625.4862,1423.7137,1629.6093,1546.2809;5.0;;
1p_2;160.0;160.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,22.620000000000005,90.74000000000001;1;1567.7994,1518.3834,1563.5967,1406.4681,1613.0107,1423.7941,1617.2509,1546.1632;5.0;;
1p_2;160.0;160.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,22.620000000000005,90.74000000000001;1;1573.0548,1512.025,1568.6487,1407.9425,1601.1293,1423.3933,1605.3767,1545.1;5.0;;
1p_2;110.0;160.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1638.5774,1010.61926,1638.6947,892.46967,1683.1069,925.6976,1683.4749,1034.0466;5.0;;
1p_2;110.0;160.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1624.6564,1010.5796,1624.7675,892.27747,1688.066,922.64484,1688.816,1031.6655;5.0;;
1p_2;110.0;160.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1610.6399,1010.89233,1611.0405,892.83997,1691.2322,919.41473,1692.5507,1029.2012;5.0;;
1p_2;110.0;160.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1597.8186,1012.144,1597.9854,894.46875,1692.6083,915.99805,1694.3596,1026.7382;5.0;;
1p_2;110.0;160.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1585.65,1013.6225,1585.9895,896.7198,1691.9528,912.4781,1693.7131,1023.8321;5.0;;
1p_2;110.0;160.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1575.0973,1015.48474,1575.2433,900.10754,1689.3296,909.0997,1691.9178,1021.45197;5.0;;
1p_2;110.0;160.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1566.2592,1017.8551,1566.3358,903.2271,1684.9403,905.4958,1687.6047,1019.2081;5.0;;
1p_2;110.0;160.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1559.5693,1020.4729,1559.5765,907.1812,1678.6354,902.5218,1680.7915,1016.89954;5.0;;
1p_2;110.0;160.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1555.3688,1023.2793,1555.3427,910.7845,1670.1826,899.9718,1672.9343,1015.22626;5.0;;
1p_2;110.0;160.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1553.3607,1026.1311,1552.9235,914.9646,1660.4984,897.70465,1663.5741,1013.512;5.0;;
1p_2;110.0;160.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1553.6376,1029.1625,1552.9994,918.7791,1649.5386,895.8336,1652.5535,1012.6014;5.0;;
1p_2;110.0;160.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1556.2582,1032.1378,1555.4437,922.3339,1637.8082,894.8541,1640.7003,1012.3403;5.0;;
1p_2;110.0;160.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1560.63,1034.6198,1559.4954,926.0022,1626.081,894.4429,1628.7444,1012.348;5.0;;
1p_2;110.0;160.0;50.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1567.299,1037.2258,1565.7434,929.0649,1613.7604,894.9414,1616.3335,1012.725;5.0;;
1p_2;110.0;160.0;50.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,-27.379999999999995,90.74000000000001;1;1575.0,1039.0,1574.0,933.0,1602.3209,896.2431,1604.3497,1014.01666;5.0;;
1p_2;110.0;210.0;50.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1148.81,1032.4755,1158.9662,922.64545,1235.1573,945.5365,1227.4479,1047.5293;5.0;;
1p_2;110.0;210.0;50.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1138.3291,1033.4196,1148.4308,924.07263,1235.3612,942.76984,1227.5485,1045.5852;5.0;;
1p_2;110.0;210.0;50.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1128.5756,1034.4935,1138.5626,926.3224,1233.6499,939.85004,1226.396,1042.8905;5.0;;
1p_2;110.0;210.0;50.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1120.6941,1035.789,1130.445,928.8177,1230.4412,936.64496,1223.108,1040.8839;5.0;;
1p_2;110.0;210.0;50.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1114.0912,1037.2542,1123.6139,931.5641,1225.5004,933.8279,1218.3204,1038.8445;5.0;;
1p_2;110.0;210.0;50.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1109.8162,1039.3934,1118.4857,934.62915,1218.9452,931.4354,1211.2192,1036.9866;5.0;;
1p_2;110.0;210.0;50.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1107.3558,1041.7179,1115.7125,938.0505,1210.7389,928.949,1203.6589,1035.6731;5.0;;
1p_2;110.0;210.0;50.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1106.5597,1044.3677,1114.6626,941.5099,1201.8623,927.42737,1194.7958,1034.2017;5.0;;
1p_2;110.0;210.0;50.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1107.8165,1046.8004,1115.7035,944.6502,1192.281,926.3037,1184.8387,1033.2886;5.0;;
1p_2;110.0;210.0;50.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1110.7072,1048.9674,1118.369,947.73566,1182.0176,925.6049,1174.6584,1032.7207;5.0;;
1p_2;110.0;210.0;50.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1115.7262,1051.3778,1122.5637,950.8323,1171.6078,925.3938,1164.3671,1032.406;5.0;;
1p_2;110.0;210.0;50.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1122.3262,1053.1549,1126.9366,956.01764,1161.667,925.73663,1153.6791,1033.5116;5.0;;
1p_2;110.0;210.0;50.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,-27.379999999999995,90.74000000000001;1;1130.0,1055.0,1137.0,954.0,1152.3801,926.9063,1143.8976,1034.5858;5.0;;
